Source_Name,Source_Seq,Source_RA,Source_Dec,Source_GLON,Source_GLAT,Source_Fpeak,Source_Fint,Primary_Target,Primary_Distance_arcsec,Num_Matching_Targets,All_Targets,Primary_FITS
AG291.2903-0.7018,11,168.006,-61.30666,291.2891,-0.70257,0.48,0.78,666242,5.562469010048779,1,666242,member.uid___A001_X146c_Xb0._666242__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.2903-0.7018,12,168.00659,-61.30651,291.28931,-0.70232,0.65,1.1,666242,4.51190491151521,1,666242,member.uid___A001_X146c_Xb0._666242__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,1,168.74627,-61.1945,291.5787,-0.46699,5.25,6.96,667551,9.08790239539598,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,2,168.74708,-61.19389,291.57884,-0.46628,0.84,1.44,667551,8.309323747852156,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,3,168.744,-61.19119,291.57647,-0.4643,0.41,0.39,667551,4.2957143882713105,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,4,168.74365,-61.19102,291.57625,-0.4642,1.54,2.06,667551,4.825346096876364,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,5,168.74258,-61.18955,291.57524,-0.46302,1.42,2.45,667551,10.234274496167524,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,6,168.74668,-61.19386,291.57865,-0.46631,0.51,0.59,667551,7.727903763658698,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5765-0.4654,7,168.74282,-61.18984,291.57545,-0.46325,0.78,1.97,667551,9.141658044195488,1,667551,member.uid___A001_X1467_X242._667551__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,1,168.77568,-61.16516,291.58124,-0.4345,1.92,2.08,667557,13.734689585020453,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,2,168.77179,-61.16407,291.5791,-0.43416,1.25,1.99,667557,10.03099383565336,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,3,168.77265,-61.16386,291.57941,-0.43382,2.24,3.06,667557,8.878654967277988,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,4,168.77205,-61.16372,291.57909,-0.43379,0.83,1.34,667557,8.692627409734415,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,5,168.77132,-61.16366,291.57874,-0.43387,1.26,3.2,667557,9.019075753019733,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,6,168.77215,-61.1633,291.57898,-0.43338,1.5,3.06,667557,7.2234716949486995,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,7,168.77175,-61.16321,291.57877,-0.43337,0.8,1.45,667557,7.239751767047156,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,8,168.77042,-61.16297,291.57808,-0.43338,1.26,1.76,667557,7.995270611133879,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,9,168.77173,-61.16293,291.57866,-0.43311,0.87,0.86,667557,6.398758498012431,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,10,168.77358,-61.16259,291.57936,-0.43247,0.61,0.95,667557,4.099932038444936,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,11,168.77435,-61.16221,291.57957,-0.43198,10.74,13.45,667557,2.886027761086314,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,12,168.77596,-61.16181,291.58015,-0.43133,1.56,2.52,667557,3.9816095043236412,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,13,168.77225,-61.16174,291.57846,-0.43191,0.55,1.0,667557,2.8601256006979305,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,14,168.7733,-61.16168,291.57891,-0.43167,1.11,1.8,667557,1.1707928693783265,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,15,168.77398,-61.16139,291.57911,-0.43129,2.91,3.46,667557,0.40854684658055745,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,16,168.77519,-61.16129,291.57962,-0.43098,1.02,1.45,667557,2.5064721639837866,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,17,168.77662,-61.16129,291.58026,-0.43073,0.61,1.07,667557,4.9536747386106335,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,18,168.77638,-61.16123,291.58013,-0.43071,0.71,1.21,667557,4.5736074901231465,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,19,168.77604,-61.16116,291.57995,-0.43071,0.57,0.96,667557,4.052727495215536,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,20,168.77755,-61.16093,291.58055,-0.43023,0.9,1.43,667557,6.801083630484106,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,21,168.77457,-61.16089,291.57919,-0.43071,2.86,4.35,667557,2.4473351568484625,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,22,168.77533,-61.16084,291.57952,-0.43054,0.92,1.3,667557,3.475736034525967,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,23,168.77435,-61.1607,291.57903,-0.43058,2.25,5.24,667557,2.889798261494693,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,24,168.77588,-61.16062,291.57968,-0.43023,0.91,1.23,667557,4.716463607986622,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,25,168.77503,-61.1606,291.57929,-0.43036,0.66,1.07,667557,3.760062685518391,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,26,168.77412,-61.16046,291.57883,-0.43039,0.71,1.14,667557,3.6300846318421733,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,27,168.77515,-61.16041,291.57928,-0.43017,0.59,0.79,667557,4.445408402167874,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,28,168.76673,-61.15996,291.57533,-0.43123,1.59,1.73,667557,13.386407384051864,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,29,168.76707,-61.15951,291.57532,-0.43074,1.33,2.88,667557,13.606729749607423,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,30,168.776,-61.16553,291.58152,-0.43478,1.71,3.26,667557,15.16252965015925,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,31,168.77169,-61.16386,291.57898,-0.43399,11.38,34.18,667557,9.391294372389309,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,32,168.77191,-61.16382,291.57906,-0.43392,2.49,5.55,667557,9.115209363551617,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,33,168.77348,-61.16234,291.57923,-0.43226,0.58,0.89,667557,3.2285894289918455,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,34,168.77406,-61.16236,291.5795,-0.43217,1.02,1.37,667557,3.290091472977307,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,35,168.77388,-61.1623,291.57939,-0.43215,2.48,2.77,667557,3.0442004641236466,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,36,168.77281,-61.16176,291.57872,-0.43184,0.67,1.79,667557,2.021106315724407,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,37,168.77386,-61.16159,291.57913,-0.43149,0.6,0.93,667557,0.49991115090460125,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,38,168.77775,-61.16132,291.58078,-0.43056,0.66,1.08,667557,6.897149439726027,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,39,168.77483,-61.16116,291.57941,-0.43092,2.31,3.99,667557,2.09911053410928,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,40,168.77497,-61.16109,291.57945,-0.43083,1.62,2.48,667557,2.4382171336048573,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,41,168.774,-61.16098,291.57897,-0.4309,5.77,15.98,667557,1.751150044026939,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,42,168.774,-61.16088,291.57893,-0.4308,0.61,0.96,667557,2.104463381164088,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,43,168.77376,-61.16122,291.57895,-0.43116,2.17,6.01,667557,0.8493862660922875,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,44,168.77404,-61.16114,291.57905,-0.43104,21.27,43.07,667557,1.217396732096331,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,45,168.77364,-61.16113,291.57886,-0.4311,4.61,12.25,667557,1.1998246831948696,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,46,168.77519,-61.16169,291.57976,-0.43135,1.05,1.94,667557,2.576713157314927,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,47,168.77527,-61.16165,291.57978,-0.4313,0.77,1.64,667557,2.666985573610701,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,48,168.77527,-61.16155,291.57975,-0.43121,0.87,2.53,667557,2.595849043846818,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5789-0.4313,49,168.77529,-61.16141,291.57971,-0.43108,0.71,0.98,667557,2.613371545399184,1,667557,member.uid___A001_X1467_X242._667557__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5948-0.4896,1,168.75914,-61.22304,291.59485,-0.49132,0.43,0.79,667671,5.940890100365786,1,667671,member.uid___A001_X1467_X242._667671__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.5948-0.4896,2,168.75905,-61.22297,291.59478,-0.49127,0.46,0.92,667671,5.779655454920442,1,667671,member.uid___A001_X1467_X242._667671__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,1,168.76098,-61.2639,291.61052,-0.52907,0.62,0.79,667778,0.872190725272187,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,2,168.76108,-61.2638,291.61053,-0.52896,0.8,1.02,667778,1.1787804551309693,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,3,168.76341,-61.26347,291.61145,-0.52824,0.56,0.73,667778,5.352480353151145,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,4,168.75962,-61.26285,291.60953,-0.52833,0.54,0.54,667778,4.306524321509311,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,5,168.76104,-61.26362,291.61044,-0.52879,7.48,12.0,667778,1.5700698523590262,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,6,168.76091,-61.26359,291.61038,-0.52879,5.74,11.94,667778,1.5415513023999583,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,7,168.76195,-61.26401,291.61099,-0.529,0.59,1.15,667778,2.5186928523629475,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6102-0.5291,8,168.76178,-61.26399,291.61091,-0.52901,0.56,0.83,667778,2.221457169403623,1,667778,member.uid___A001_X1467_X242._667778__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,1,168.78104,-61.28324,291.62653,-0.54358,0.51,0.97,667879,6.450429791977313,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,2,168.78594,-61.2832,291.62871,-0.54269,0.54,0.5,667879,2.2273395193093646,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,3,168.78292,-61.28319,291.62735,-0.5432,0.62,0.85,667879,3.280034634266743,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,4,168.7852,-61.28268,291.62819,-0.54233,4.88,10.17,667879,2.8227370015247164,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,5,168.78836,-61.28192,291.62933,-0.54108,2.52,3.55,667879,8.290346369235058,3,"667879, 667912, 667958",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,6,168.78575,-61.28293,291.62853,-0.54247,1.0,2.79,667879,2.5081670962281923,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,7,168.78581,-61.28288,291.62853,-0.54241,0.47,0.64,667879,2.7104186062145272,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,8,168.78485,-61.28258,291.628,-0.5423,3.11,4.33,667879,3.077121145516563,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,9,168.78494,-61.28249,291.628,-0.5422,0.81,1.45,667879,3.412301110313572,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,10,168.78383,-61.28233,291.62745,-0.54225,0.59,0.96,667879,4.277256368530908,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,11,168.7837,-61.28229,291.62737,-0.54223,0.73,2.03,667879,4.497091501256504,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,12,168.78435,-61.2822,291.62763,-0.54203,0.93,1.61,667879,4.49289529452818,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,13,168.78448,-61.28219,291.62769,-0.542,1.61,3.36,667879,4.4998335194241195,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,14,168.78511,-61.28174,291.62781,-0.54147,0.74,0.86,667879,6.128181013813578,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,15,168.78501,-61.28169,291.62775,-0.54145,1.23,2.22,667879,6.292415757309809,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,16,168.78292,-61.28115,291.62661,-0.54131,3.94,9.07,667879,8.806831667996033,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,17,168.78277,-61.2811,291.62653,-0.54128,2.31,5.05,667879,9.06970642904713,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6281-0.5430,18,168.78263,-61.28103,291.62644,-0.54124,2.78,6.35,667879,9.395319010579469,2,"667879, 667912",member.uid___A001_X1467_X242._667879__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6298-0.5588,1,168.77693,-61.29916,291.63047,-0.55913,0.35,0.36,667888,1.9827835190266623,1,667888,member.uid___A001_X1467_X242._667888__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,1,168.79907,-61.2868,291.63589,-0.54375,1.62,1.78,667912,14.71174012013994,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,2,168.80103,-61.2856,291.63633,-0.54229,1.61,1.92,667912,10.358587111553243,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,3,168.80273,-61.28361,291.63637,-0.54014,0.54,0.79,667912,5.352565434178339,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,4,168.80234,-61.28344,291.63614,-0.54005,1.3,1.61,667912,4.449623885327099,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,5,168.80184,-61.28339,291.6359,-0.5401,0.62,1.23,667912,3.6468613896108995,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,6,168.79964,-61.2833,291.63488,-0.5404,0.63,0.85,667912,2.2086145835215736,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,7,168.80245,-61.28324,291.63612,-0.53985,0.63,0.91,667912,4.2640062664250165,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,8,168.79994,-61.28317,291.63497,-0.54022,1.16,1.74,667912,1.5803204216484132,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,9,168.80127,-61.28275,291.63541,-0.5396,0.82,1.08,667912,1.840935322201774,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,10,168.80184,-61.28132,291.63515,-0.53817,0.98,1.38,667912,5.873124927855313,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,11,168.79698,-61.28076,291.63277,-0.53849,0.87,1.08,667912,9.080642477637811,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,12,168.79731,-61.27914,291.63233,-0.53693,5.99,15.72,667912,13.927954066368423,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,13,168.7982,-61.28663,291.63544,-0.54375,1.27,1.38,667912,14.392372803121434,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,14,168.80225,-61.28299,291.63594,-0.53965,0.76,1.57,667912,3.6401062033867277,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,15,168.80238,-61.28297,291.63598,-0.5396,1.3,2.48,667912,3.8434377630890397,3,"667912, 667958, 667879",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,16,168.80166,-61.28244,291.63547,-0.53924,0.6,1.72,667912,2.7519914180179605,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,17,168.80171,-61.28237,291.63547,-0.53917,0.44,0.82,667912,2.9397364886672794,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,18,168.7962,-61.27924,291.63187,-0.53721,0.93,2.13,667912,14.411239296702275,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6348-0.5397,19,168.79611,-61.27922,291.63182,-0.53721,1.01,1.13,667912,14.549586212035095,3,"667912, 667879, 667958",member.uid___A001_X1467_X242._667912__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6414-0.5447,1,168.80942,-61.29079,291.64198,-0.54567,12.12,19.24,667958,3.4949683133267677,2,"667958, 667912",member.uid___A001_X1467_X242._667958__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6414-0.5447,2,168.80916,-61.29065,291.64181,-0.54558,0.61,0.76,667958,3.0124901509774755,2,"667958, 667912",member.uid___A001_X1467_X242._667958__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6414-0.5447,3,168.80745,-61.28967,291.64069,-0.54497,1.03,1.65,667958,3.3678870764891933,3,"667958, 667912, 667879",member.uid___A001_X1467_X242._667958__sci.spw16_18_20_22.cont.I.pbcor.fits
AG291.6414-0.5447,4,168.80742,-61.28957,291.64064,-0.54488,0.9,3.14,667958,3.493897866137033,3,"667958, 667912, 667879",member.uid___A001_X1467_X242._667958__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,1,171.43096,-62.18136,293.11395,-0.95466,0.55,0.75,672346,2.4034361058408997,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,2,171.43575,-62.18051,293.11579,-0.95313,0.64,0.92,672346,6.741081311647142,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,3,171.43279,-62.18033,293.11442,-0.9534,0.77,1.98,672346,2.4256966307583614,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,4,171.43207,-62.17998,293.11399,-0.95318,8.83,12.16,672346,3.048682690020556,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,5,171.43271,-62.17995,293.11426,-0.95305,2.63,5.48,672346,3.4810912561785963,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,6,171.43346,-62.17973,293.11452,-0.95274,5.48,6.87,672346,4.812862973654622,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,7,171.43289,-62.17955,293.11421,-0.95265,11.39,13.08,672346,4.919712351057754,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,8,171.43111,-62.18065,293.11378,-0.95396,1.36,1.7,672346,1.2934718336341486,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG293.1140-0.9539,9,171.43186,-62.18041,293.11404,-0.95362,0.68,0.98,672346,1.4691222558738493,1,672346,member.uid___A001_X146c_Xb0._672346__sci.spw16_18_20_22.cont.I.pbcor.fits
AG297.5328-0.8233,1,180.82127,-63.19052,297.5337,-0.82457,0.75,0.8,683688,4.858195540463028,1,683688,member.uid___A001_X146c_Xf6._683688__sci.spw16_18_20_22.cont.I.pbcor.fits
